jdate,high,low,open,close,volume,returns,volume_change
1401-02-06,1522920,1508830,1508830,-0.19896136370283984,1.2891923498028874,-0.17444395141343094,0.8816696896199311
1401-02-07,1526480,1521390,1524440,-0.20273612968741256,1.1050967438008075,0.0189723568150173,-0.18409560600207997
1401-02-10,1523860,1521470,1521760,-0.19976849509046987,0.44016192986342006,-0.01463791679124149,-0.6649348139373874
1401-02-11,1525770,1522390,1522900,-0.19721937306489087,0.6082332748931195,-0.012760380581655628,0.16807134502969945
1401-02-12,1529780,1523100,1523890,-0.18013373321967224,0.26033641764199356,-0.08663266483256171,-0.34789685725112596
1401-02-17,1543790,1535860,1535860,-0.14184798578219165,0.8962218094432183,-0.21254068715042562,0.6358853918012247
1401-02-18,1552990,1547240,1547240,-0.11684321845025962,1.135467557128861,-0.17627862104666747,0.23924574768564277
1401-02-19,1553820,1540130,1553820,-0.1517944533873293,0.9536423025962688,0.29912934101475885,-0.18182525453259224
1401-02-20,1539530,1535000,1539260,-0.15344132753178652,0.21962497683072732,0.01084936970822592,-0.7340173257655415
1401-02-21,1564440,1543510,1543510,-0.08572381939385773,0.6938241086012262,-0.4413250929668906,0.4741991317704989
1401-02-24,1578440,1569470,1569470,-0.047780491332947476,1.4241487165621733,-0.44262292941684966,0.7303246079609471
1401-02-25,1579990,1569950,1579760,-0.06253985350876781,1.319474910183202,0.3088993387065253,-0.10467380637897139
1401-02-26,1583800,1575270,1575270,-0.03313526894931724,1.0963810334681672,-0.4701735439039393,-0.22309387671503478
1401-02-27,1607220,1588770,1588770,0.027260986803846306,1.123740408295314,-1.8227181389577352,0.027359374827146787
1401-02-28,1605300,1594970,1605300,-0.002757778542151017,0.5316112860075336,-1.1011620951946581,-0.5921291222877804
1401-02-31,1591530,1579690,1591530,-0.04430194528524907,0.4873637519622835,15.064359268926054,-0.044247534045250114
1401-03-01,1582320,1579740,1579740,-0.03763563789852705,0.06652136333797616,-0.15047437180916878,-0.42084238862430734
1401-03-02,1582500,1557200,1582500,-0.10539391024795229,1.2159546341156326,1.8003752861081996,1.1494332707776564
1401-03-03,1556930,1555660,1556930,-0.10953011890779368,0.004426046169069054,0.03924523390498025,-1.2115285879465636
1401-03-04,1564480,1557800,1557800,-0.08561783244396691,0.11310286134352843,-0.21831699538240235,0.10867681517445937
1401-03-07,1568120,1553370,1566820,-0.11574530235395482,0.35476942692249713,0.35188311885500023,0.2416665655789687
1401-03-08,1552010,1532910,1552010,-0.1683175471138967,0.2869492486144229,0.454206293393864,-0.06782017830807424
1401-03-09,1538230,1535400,1535400,-0.15928691546037968,-0.2291902697076385,-0.05365234824510723,-0.5161395183220614
1401-03-10,1542990,1537420,1537420,-0.14479931469453577,-0.46244619188709984,-0.09095286153273208,-0.23325592217946134
1401-03-11,1543680,1540170,1542830,-0.14678589060146355,-0.4407754273124152,0.01371951180237696,0.021670764574684642
1401-03-16,1541460,1514300,1541460,-0.2219822727419439,0.14017967515275923,0.5122861729581698,0.5809551024651745
1401-03-17,1516000,1512920,1513320,-0.2190526847423979,-0.5774157501275521,-0.01319739618555793,-0.7175954252803113
1401-03-18,1520300,1515760,1515760,-0.20570648189845503,-0.802037463208084,-0.06092690833548908,-0.22462171308053192
1401-03-21,1520690,1518020,1520690,-0.21116616862488166,-0.6237411312780168,0.026541150653297096,0.17829633193006722
1401-03-22,1532380,1517330,1518170,-0.17285596266050324,-0.37805323925459444,-0.18142208202125965,0.24568789202342234
1401-03-23,1571440,1536850,1536850,-0.06670595592370661,0.07531460487468587,-0.6140951408501883,0.45336784412928033
1401-03-24,1574720,1572860,1572860,-0.05959124221052346,-0.033429273108359206,-0.10665784808361689,-0.10874387798304508
1401-03-25,1573720,1564040,1573720,-0.08603634501533063,-0.7417339951268884,0.4437749881330233,-0.7083047220185292
1401-03-28,1563570,1547700,1563220,-0.13113786861502025,-0.3658505885656389,0.5242147791337846,0.3758834065612495
1401-03-29,1548540,1545960,1546610,-0.13596163364210204,-0.3292469636979,0.03678392121228424,0.03660362486773888
1401-03-30,1550110,1546860,1546860,-0.13247221713800456,-0.44317605453577646,-0.02566471445380558,-0.11392909083787645
1401-03-31,1547320,1539620,1547320,-0.1531668485077103,-0.7961428721023472,0.1562186533659875,-0.3529668175665708
1401-04-01,1539600,1533390,1539570,-0.17011660764794073,-0.5684528594414361,0.11066206104891663,0.22769001266091116
1401-04-04,1532580,1520330,1532570,-0.20560864779086352,-0.16374404623484937,0.20863359923314584,0.4047088132065867
1401-04-05,1520440,1501340,1520440,-0.25722972761588786,-0.3750338337553497,0.251064730883942,-0.21128978752050034
1401-04-06,1504080,1500900,1501130,-0.24982422919402994,-0.5220432643852835,-0.028789434605771103,-0.14700943062993377
1401-04-07,1514800,1505160,1505160,-0.2216452885935731,-0.6458944294066923,-0.11279506672097528,-0.1238511650214088
1401-04-08,1513720,1512410,1513560,-0.22359653551720393,-0.5981869782062831,0.008803466728358078,0.0477074512004092
1401-04-11,1512500,1501630,1512500,-0.2564361842987567,-0.5147961069425693,0.14687011453728904,0.0833908712637138
1401-04-12,1502980,1500210,1501610,-0.25275653480767574,-0.8337782836407241,-0.014349182043646547,-0.3189821766981549
1401-04-13,1507450,1503640,1503640,-0.24142136639755848,-0.7874706889252864,-0.044846193269512336,0.04630759471543777
1401-04-14,1511070,1507200,1507310,-0.2307710367405819,-0.6207976200569261,-0.04411510802005103,0.1666730688683603
1401-04-15,1510270,1502590,1510270,-0.2537946633937857,-0.7038008719253004,0.09976826805646977,-0.08300325186837432
1401-04-18,1504130,1498500,1504130,-0.2649124226759218,-0.7928446658534268,0.04380611922042621,-0.08904379392812645
1401-04-20,1499050,1487590,1499050,-0.29457518057485,-0.519812193084039,0.11197194000681443,0.2730324727693878
1401-04-21,1486950,1480250,1486950,-0.30561684666219263,-0.6925122479167307,0.037483355066761925,-0.17270005483269169
1401-04-22,1490550,1487450,1487450,-0.2879061555740282,-0.8516622792099634,-0.057950637478242695,-0.15915003129323269
1401-04-25,1490150,1480040,1490150,-0.31508501418577173,-0.7113813117824774,0.09440179754946265,0.14028096742748597
1401-04-26,1480280,1468430,1480280,-0.34285631267126393,-0.9308599613370627,0.08813906480845346,-0.2194786495545853
1401-04-28,1470710,1468650,1469790,-0.3454081523109427,-1.2450364885877023,0.00744288363774559,-0.3141765272506396
1401-04-29,1471890,1468970,1468970,-0.3372417219411507,-1.3608284891986302,-0.02364284199766198,-0.11579200061092787
1401-05-01,1477390,1473490,1474080,-0.33289082176742796,-0.9011374039668634,-0.012901429125314445,0.4596910852317668
1401-05-02,1473950,1463760,1473950,-0.35934679502863415,-0.8696882611519244,0.07947342351087561,0.031449142814938935
1401-05-03,1462860,1439260,1462860,-0.4255125455155975,-0.7727040480465155,0.1841278436383187,0.09698421310540895
1401-05-04,1441460,1438180,1439500,-0.42814591357826914,-0.9291769711522537,0.006188696644609637,-0.15647292310573824
1401-05-05,1444240,1438740,1438740,-0.4138376753430097,-1.1158745090348778,-0.03341906995135613,-0.1866975378826241
1401-05-08,1449040,1440870,1444410,-0.42156385222863985,-1.0097139368463723,0.018669583138428036,0.1061605721885055
1401-05-09,1440510,1423100,1440510,-0.4687769619838464,-0.6650076404094584,0.11199515685609596,0.344706296436914
1401-05-10,1427650,1424030,1424030,-0.45761028564791456,-1.1726504813753762,-0.023820872699620077,-0.5076428409659178
1401-05-11,1430020,1427770,1427770,-0.4510472475969836,-1.113339010073343,-0.01434198106285689,0.05931147130203329
1401-05-12,1437360,1430510,1430510,-0.4310999601047131,-0.8613908289773857,-0.0442243858011383,0.2519481810959572
1401-05-15,1448920,1438860,1438860,-0.3996789058832373,-0.717219549110486,-0.07288577390228401,0.1441712798668997
1401-05-18,1452980,1448400,1449260,-0.39147442891604867,-0.4904992655274061,-0.02052767070370609,0.22672028358307994
1401-05-19,1452900,1448460,1452320,-0.40092629075502917,-0.9007337240520975,0.02414426368831224,-0.4102344585246914
1401-05-22,1467100,1451150,1451150,-0.3502781167777204,-0.38964154995255806,-0.12632789404238742,0.5110921740995394
1401-05-23,1470230,1463650,1470230,-0.35964573257960825,-0.10600616259065751,0.02674336578049008,0.2836353873619005
1401-05-24,1464020,1461490,1463770,-0.35952615755921863,-0.015810440165467517,-0.000332480020079573,0.09019572242519
1401-05-25,1467230,1459500,1467070,-0.3709319839359297,0.33577221881772407,0.03172460789541409,0.3515826589831916
1401-05-26,1460750,1451390,1460750,-0.3929500933722207,0.22344642093953546,0.059358886237467656,-0.11232579787818861
1401-05-29,1449960,1438810,1449960,-0.4271376787472566,-0.3579948255182978,0.08700235971862158,-0.5814412464578332
1401-05-30,1439380,1429890,1438890,-0.45135705560435674,-0.6697597283576417,0.05670156968622542,-0.31176490283934394
1401-05-31,1431420,1424480,1430170,-0.466059347884082,-0.4386433966881285,0.03257352930938273,0.23111633166951323
1401-06-01,1431470,1424950,1424950,-0.44709855431002593,-0.5087461017075562,-0.04068321697684729,-0.07010270501942767
1401-06-02,1442400,1431670,1431670,-0.417479278236694,-0.3266040112045837,-0.06624775631189672,0.18214209050297248
1401-06-05,1451110,1443410,1443410,-0.39662974286330166,-0.3416284158529955,-0.04994148562643508,-0.015024404648411815
1401-06-06,1449530,1444080,1449530,-0.41282128766969783,-0.38551252994632124,0.04082282052149733,-0.04388411409332571
1401-06-07,1446490,1444320,1444320,-0.4099623576367457,-0.7897249129817406,-0.006925345466291866,-0.4042123830354194
1401-06-08,1445770,1441210,1445610,-0.4206208401360216,-0.8251310369475006,0.02599868573475228,-0.03540612396575993
1401-06-09,1441350,1439370,1441350,-0.4256239676936878,-0.9339670380215448,0.011894625943993375,-0.10883600107404423
1401-06-12,1438770,1426930,1438770,-0.4594174990242579,-0.7262680820775477,0.07939762300907471,0.20769895594399712
1401-06-13,1427540,1426900,1427110,-0.4595071802895501,-1.1020833942763064,0.00019520646358195393,-0.37581531219875874
1401-06-14,1428860,1426770,1427560,-0.45985503489431995,-1.0082263867773993,0.0007570166902519659,0.09385700749890713
1401-06-15,1426970,1420830,1426970,-0.47601396833151893,-1.0306507517256362,0.03513918998606269,-0.022424364948236963
1401-06-16,1421130,1412850,1421100,-0.4976869407771399,-0.9851692346395944,0.04553011862569312,0.04548151708604187
1401-06-19,1412410,1397430,1412410,-0.5396061382660053,-0.8579173635966421,0.08422804388519523,0.12725187104295232
1401-06-20,1397410,1390730,1397410,-0.5578195879626262,-0.9739291330137451,0.03375322926301161,-0.116011769417103
1401-06-21,1392530,1388920,1390940,-0.5626080240064111,-0.9669372827410551,0.008584202037927868,0.006991850272690003
1401-06-22,1393400,1389220,1389220,-0.5513109021936906,-0.8480457290089858,-0.02007991591067626,0.11889155373206928
1401-06-23,1394120,1389070,1393690,-0.562309086455437,-1.0242552806617724,0.019949150684276606,-0.17620955165278662
1401-06-27,1389010,1377910,1389010,-0.592643095037007,-1.0259526224008233,0.053945435548237386,-0.001697341739050895
1401-06-28,1377880,1373820,1377880,-0.6037771600037417,-1.087955624273118,0.01878713353783268,-0.062003001872294794
1401-06-29,1373940,1367060,1373940,-0.6221509489322486,-1.106538220958054,0.030431407720677983,-0.018582596684936004
1401-06-30,1366380,1355220,1366380,-0.6542704299773638,-1.0480268889109028,0.05162650816532466,0.05851133204715131
1401-07-02,1354480,1328180,1354480,-0.7277927618323893,-0.6918726605833743,0.11237300126427718,0.3561542283275285
1401-07-04,1334440,1327940,1327940,-0.7107777799537646,-1.0344091254542649,-0.02337888307075975,-0.3425364648708906
1401-07-06,1346770,1335020,1335020,-0.6778511675210194,-0.9370670379072296,-0.046324763324603446,0.09734208754703533
1401-07-09,1346240,1330870,1346240,-0.7204769446758236,-0.6471927816533112,0.06288368184227178,0.2898742562539184
1401-07-10,1330480,1322020,1330480,-0.7445359823010377,-0.9263254498403201,0.033393209599565266,-0.2791326681870089
1401-07-11,1322590,1318710,1322200,-0.7535367201994573,-1.0982432756517326,0.012089056959480038,-0.17191782581141257
1401-07-12,1318820,1313800,1318820,-0.7667470423384118,-1.2248765833258652,0.017531092758768185,-0.1266333076741326
1401-07-16,1318280,1314650,1314650,-0.7589529251002877,-1.0785007323174602,-0.010165174180983838,0.146375851008405
1401-07-17,1315900,1305070,1315900,-0.7905805179933455,-0.837290189841419,0.041672667496312155,0.24121054247604123
1401-07-18,1305760,1302730,1305360,-0.7937411031913715,-1.0582752026109332,0.003997803039781589,-0.2209850127695142
1401-07-19,1313580,1304500,1304500,-0.7674943862158471,-1.0078679708305098,-0.03306710068307539,0.05040723178042339
1401-07-20,1319780,1313960,1313960,-0.7506125674281108,-1.1151746962671032,-0.021996015985175643,-0.10730672543659336
1401-07-23,1319980,1317890,1319830,-0.755765163761264,-1.1450590029846637,0.006864521800918011,-0.029884306717560483
1401-07-24,1317870,1311280,1317870,-0.7737340281889061,-1.0048075807381276,0.02377572464205069,0.14025142224653608
1401-07-25,1311260,1310590,1311240,-0.774231351569163,-1.1234621603861246,0.0006427575395915319,-0.11865457964799697
1401-07-26,1313870,1311480,1311480,-0.7702527645271079,-1.2223536285804362,-0.005138757341706102,-0.0988914681943116
1401-07-27,1312490,1310160,1312480,-0.7767668855242431,-1.3608664820432939,0.008457121216740582,-0.1385128534628577
1401-07-30,1311950,1308940,1311140,-0.780044328128559,-1.249794211035869,0.004219338730053979,0.11107227100742478
1401-08-01,1309410,1296790,1309410,-0.8130959508098934,-1.0463777145038884,0.04237146722242069,0.20341649653198068
1401-08-02,1295740,1277730,1295740,-0.8648963931655022,-0.924400796662535,0.06370766242780124,0.12197691784135334
1401-08-03,1277690,1267050,1277440,-0.8939096412945867,-0.9832362996700261,0.03354534526719055,-0.058835503007491075
1401-08-04,1266700,1241030,1266700,-0.9646138073281565,-0.5492201894718718,0.07909542840501627,0.43401611019815434
1401-08-07,1247070,1243480,1243480,-0.9548765960087008,-0.6433745905109989,-0.010094414205438773,-0.09415440103912709
1401-08-08,1254460,1245160,1245160,-0.9281407084952188,-0.8955206961695211,-0.02799931176995607,-0.25214610565852225
1401-08-09,1269830,1255020,1255020,-0.8863764150100398,-0.8115600917513748,-0.044997803784396884,0.08396060441814635
1401-08-10,1280460,1270990,1270990,-0.8575072004282428,-0.8223548363237414,-0.03256992637994549,-0.010794744572366621
1401-08-11,1283540,1279310,1280550,-0.8491233609304697,-0.9134239885769523,-0.009776990203214875,-0.09106915225321088
1401-08-14,1328320,1285820,1285820,-0.7274204487007215,-0.055612703023462294,-0.14332771635959474,0.85781128555349
1401-08-15,1344670,1332340,1332340,-0.6829820229413744,-0.23435967841808988,-0.061090426917088436,-0.17874697539462758
1401-08-16,1389750,1347170,1347170,-0.5604801321662956,0.42009225318087673,-0.17936327261954033,0.6544519315989666
1401-08-17,1413250,1400470,1400470,-0.5116147130384323,1.4413270190826184,-0.08718492650041831,1.0212347659017418
1401-08-18,1414340,1402660,1406710,-0.4936404133825907,0.5517718432550255,-0.035132491693004586,-0.8895551758275929
1401-08-21,1426920,1417180,1417180,-0.46171388293855875,-0.06745853564494886,-0.06467568209268071,-0.6192303788999743
1401-08-22,1425510,1419120,1425510,-0.4806176066165198,-0.192995186497278,0.040942506553298896,-0.12553665085232915
1401-08-23,1419020,1408100,1419020,-0.5104189628345359,-0.441411780748494,0.06200637639518347,-0.248416594251216
1401-08-24,1411070,1408500,1408500,-0.5042064970024746,-0.7499537668504337,-0.012171306876142207,-0.30854198610193967
1401-08-25,1413590,1409680,1410530,-0.49574384669580834,-0.7325582589715901,-0.016784096113352298,0.017395507878843586
1401-08-28,1411960,1393060,1411960,-0.5514821118819757,-0.368820487952647,0.11243359964560229,0.3637377710189431
1401-08-29,1404640,1396160,1396160,-0.5200583400464002,-0.2412837784822768,-0.05698058225014668,0.12753670947037019
1401-08-30,1409280,1406340,1406340,-0.5092666944562358,0.115225955768889,-0.020750836510383563,0.35650973425116583
1401-09-01,1408220,1406690,1408220,-0.5118321221664134,-0.21214370188761128,0.005037493592461972,-0.3273696576565003
1401-09-02,1411240,1408300,1408300,-0.5049456880376105,-0.4149605105500449,-0.01345447819815393,-0.20281680866243362
1401-09-05,1412180,1408200,1411030,-0.5103238463410442,-0.3973414596732296,0.010650963917198775,0.017619050876815312
1401-09-06,1408070,1405730,1408070,-0.5158107092084685,-0.45494589299272725,0.010751727372264375,-0.05760443331949766
1401-09-07,1408340,1406900,1406900,-0.509946097981177,-0.4890657818380212,-0.011369696523538697,-0.03411988884529393
1401-09-08,1414200,1408340,1408340,-0.494029032198857,-0.48699800328007764,-0.03121323184025515,0.002067778557943545
1401-09-09,1418470,1415100,1415100,-0.4854223483449032,-0.798534357300299,-0.01742141310126366,-0.31153635402022134
1401-09-12,1419190,1417120,1417560,-0.4844766186381852,-1.9755446041767954,-0.0019482615704501383,-1.1770102468764965
1401-09-13,1419720,1417830,1418280,-0.4841505049462135,-0.3539206673504704,-0.0006731257596875873,1.621623936826325
1401-09-14,1418560,1413600,1418200,-0.4956596006587156,-0.6099824481141388,0.023771731300333387,-0.2560617807636684
1401-09-15,1413620,1409400,1413620,-0.5070762974918258,-0.47410714177791957,0.02303334146647784,0.13587530633621925
1401-09-16,1410860,1402820,1410860,-0.5249418925836769,0.20623483869821077,0.035232558059251406,0.6803419804761304
1401-09-19,1402200,1383730,1402200,-0.5768265809763783,-0.11317207971499704,0.09883891746062323,-0.3194069184132078
1401-09-20,1389360,1383740,1383740,-0.5615427192793034,-0.2310789752900956,-0.0264964587297698,-0.11790689557509856
1401-09-21,1409370,1389860,1389860,-0.5072094605827142,0.27036451970622355,-0.09675712431339467,0.5014434949963191
1401-09-22,1454480,1412120,1412120,-0.3845716891026471,0.7315174015735986,-0.24178920349626976,0.461152881867375
1401-09-23,1474250,1462130,1462130,-0.3348991385871538,-0.037910589658522065,-0.12916330536810539,-0.7694279912321207
1401-09-26,1472250,1468910,1472250,-0.3425818336471877,-0.21015623712618103,0.022940324936173484,-0.17224564746765897
1401-09-27,1500240,1472740,1472740,-0.26021366789742917,0.47008611939705985,-0.24043354801640315,0.6802423565232409
1401-09-28,1505280,1499680,1501030,-0.25840101929288634,0.8776217423274447,-0.006966000745423306,0.40753562293038487
1401-09-29,1501040,1492090,1501040,-0.28235406996820955,0.07566016029859415,0.09269719887665562,-0.8019615820288506
1401-09-30,1496370,1492600,1492600,-0.271195546474577,-0.10338918479417583,-0.03951961271494653,-0.17904934509276998
1401-10-03,1538000,1500750,1500750,-0.15759384187622646,1.0826089052946324,-0.41889222030052775,1.1859980900888083
1401-10-04,1563560,1547140,1547140,-0.08812075502984991,1.286501121918631,-0.4408363043839011,0.2038922166239987
1401-10-05,1576410,1563160,1566820,-0.05325376612987293,0.8838362241107243,-0.39567283426210065,-0.4026648978079068
1401-10-07,1647310,1588820,1588820,0.13947127298311748,2.6177711828952175,-3.6189936058790866,1.7339349587844932
1401-10-10,1619840,1590490,1619840,-0.014938124937294961,2.1105295252898957,-1.1071053889291107,-0.5072416576053218
1401-10-11,1591830,1564080,1588760,-0.08594938136413817,1.257612209630639,4.753692764314377,-0.8529173156592567
1401-10-12,1593350,1569250,1569250,-0.00735869921305211,0.9344957074459513,-0.9143833370728311,-0.3231165021846877
1401-10-13,1602700,1591350,1597310,-0.012606412039697125,2.4271048058348392,0.7131304969412471,1.492609098388888
1401-10-14,1589030,1578840,1589030,-0.04586729100671335,0.8880730878110028,2.63840963331033,-1.5390317180238364
1401-10-17,1598060,1584390,1584390,0.005620625727422562,2.007923031029734,-1.1225410440437806,1.119849943218731
1401-10-18,1635900,1609560,1609560,0.10662890658746497,2.725417453017031,17.971002831096094,0.7174944219872974
1401-10-19,1646900,1636120,1638720,0.13836248643041363,3.0594621921721346,0.2976076643618062,0.33404473915510335
1401-10-20,1674900,1659170,1659170,0.19619603208749936,2.3691987053514167,0.4179857355062193,-0.6902634868207178
1401-10-21,1664920,1652080,1664920,0.15244244508129287,2.141414437479287,-0.22300954071636525,-0.22778426787212958
1401-10-24,1643720,1631470,1643480,0.12968786222396572,0.859286493684031,-0.1492667140388153,-1.2821279437952562
1401-10-26,1680680,1649660,1649660,0.23013359696535693,1.7574997617470933,0.7745191648538816,0.8982132680630623
1401-10-27,1693050,1686780,1686780,0.2474529516231553,2.1583314027191163,0.07525782800155656,0.40083164097202295
1401-10-28,1689140,1682980,1686240,0.2531490707762614,1.7110797754803884,0.023018998624759535,-0.4472516272387279
1401-11-01,1688810,1657570,1688810,0.1673539936467,2.096726473200658,-0.3389112860121416,0.3856466977202697
1401-11-02,1662840,1649050,1658290,0.15471708808279566,1.2260896258076166,-0.0755100328862306,-0.8706368473930415
1401-11-03,1667860,1653940,1658200,0.15750264253505414,1.8308296177784495,0.018004180965245364,0.604739991970833
1401-11-04,1654390,1646050,1654390,0.13604707921741438,0.30360935057547567,-0.1362235132840045,-1.5272202672029738
1401-11-05,1646560,1611950,1646560,0.0433818736436486,1.5032045161378507,-0.681126019807299,1.1995951655623749
1401-11-08,1612660,1600080,1612310,0.011112923823046371,0.8707221035300673,-0.7438348579793677,-0.6324824126077834
1401-11-09,1597520,1542180,1597520,-0.14621247402641327,1.3648601031991812,-14.15697617967944,0.49413799966911387
1401-11-10,1544400,1531440,1541850,-0.15303640303092161,0.7414364806791113,0.04667131891411391,-0.6234236225200699
1401-11-11,1557720,1541700,1541700,-0.10718481793969702,0.42090870993560314,-0.29961227644614796,-0.32052777074350813
1401-11-12,1557540,1555680,1557530,-0.10530422898266008,-0.1477290062889258,-0.017545292264198986,-0.568637716224529
1401-11-16,1556970,1540180,1556970,-0.15165313745414155,0.29486178617303915,0.440142897576445,0.442590792461965
1401-11-17,1538830,1535100,1538830,-0.15798517830659256,-0.05395510395687025,0.041753444463789924,-0.3488168901299094
1401-11-18,1556510,1539690,1539690,-0.10728265204728854,-0.21192284431987612,-0.32093217099713367,-0.15796774036300587
1401-11-19,1561350,1558080,1558280,-0.10302686836705752,-0.4541958879235424,-0.03966888960160253,-0.24227304360366625
1401-11-23,1557860,1545970,1557860,-0.13592086943060555,-0.8098934941325395,0.3192759479629663,-0.35569760620899715
1401-11-24,1551840,1546530,1546530,-0.12967035700114748,-0.6654442089747853,-0.045986407059066536,0.14444928515775424
1401-11-25,1548150,1537960,1548130,-0.1577052640543168,-0.7457652127446139,0.2162013562816152,-0.08032100376982865
1401-11-26,1537670,1524790,1537670,-0.19348808890591437,-0.7973315167145054,0.22689683230404567,-0.05156630396989148
1401-11-30,1533400,1525400,1525400,-0.17019270084273413,-0.44304147307348146,-0.12039701355729382,0.35429004364102396
1401-12-01,1594260,1548500,1548500,-0.004700872623482548,0.5924091774516832,-0.9723791173169855,1.0354506505251646
1401-12-02,1661680,1624950,1624950,0.172359838818466,2.391147097162136,-37.66549864752061,1.7987379197104527
1401-12-03,1663170,1653510,1660060,0.16468801421483115,1.216202291199566,-0.04451051159147945,-1.1749448059625698
1401-12-06,1738780,1695190,1695190,0.38804599946036566,2.1278261144742414,1.3562491861379176,0.9116238232746754
1401-12-08,1818040,1792560,1798090,0.5790725297610033,3.3859526780470985,0.49227805612295406,1.2581265635728571
1401-12-09,1838160,1809880,1813990,0.6580056312886597,1.7349022146983994,0.13630952509564542,-1.651050463348699
1401-12-10,1835050,1821760,1835050,0.6135780759857117,2.0851922110238084,-0.0675185031713782,0.3502899963254089
1401-12-13,1812090,1788200,1812090,0.5223722291835193,0.8236541712559774,-0.14864586981154826,-1.261538039767831
1401-12-14,1799130,1790680,1790680,0.5434201503861945,0.5944607765346006,0.04029295591684412,-0.2291933947213768
1401-12-15,1793070,1781020,1793070,0.5154694893701178,0.5405914476544098,-0.05143471583858805,-0.0538693288801908
1401-12-16,1817610,1787420,1787420,0.6022755189447916,1.5143207438188326,0.16840187705531728,0.9737292961644228
1401-12-20,1828290,1816730,1824100,0.5999057594497971,1.5454328820895051,-0.003934676772428758,0.031112138270672496
1401-12-21,1810460,1783160,1810460,0.5087488297014006,0.3433452489214983,-0.15195208299383722,-1.2020876331680068
1401-12-22,1789170,1781620,1783610,0.5044957636352693,0.1900986196209224,-0.008359854249940124,-0.15324662930057592
1401-12-23,1784010,1781890,1781890,0.5081808483545498,0.15078608879548994,0.007304490909352257,-0.03931253082543246
1401-12-24,1820990,1784520,1784520,0.6114501841455962,1.0764889502319177,0.20321374984009033,0.9257028614364278
1401-12-27,1906540,1830680,1830680,0.8417870023993256,2.0107474356105364,0.3767057795159361,0.9342584853786187
1401-12-28,1960460,1922240,1922240,0.9904731050256342,1.867255028088212,0.1766315020337832,-0.14349240752232428
1402-01-05,1998320,1969260,1969260,1.0932695759633215,1.3258740982312074,0.10378522184610639,-0.5413809298570047
1402-01-06,2033930,2002460,2002460,1.1489181598841969,1.9800848214715776,0.050901063328174345,0.6542107232403702
1402-01-07,2029190,2010280,2016940,1.1772846158575374,1.387775490833106,0.024689709819017747,-0.5923093306384717
1402-01-08,2046900,2035460,2035460,1.2186195263149535,1.956799830010646,0.03511038019239532,0.56902433917754
1402-01-09,2078710,2048370,2048370,1.311844560393271,2.286953079277776,0.07650052544310149,0.33015324926712997
1402-01-14,2089950,2055770,2064400,1.3423878252605226,2.6114355531572313,0.02328268591371474,0.3244824738794554
1402-01-15,2134410,2100180,2100180,1.421619864339153,2.867789871469541,0.059023210422259,0.2563543183123098
1402-01-16,2137460,2110770,2114070,1.4715125415967274,2.4079591683830417,0.03509565285989247,-0.4598307030864994
1402-01-20,2214490,2203790,2203790,1.6758173343888139,3.475611292631593,0.13883999423504534,1.0676521242485513
1402-01-22,2184470,2172960,2184470,1.5868942834304236,2.32439916858985,-0.053062496212226695,-1.1512121240417428
1402-01-26,2253940,2198740,2198740,1.7880629495513818,3.1277840504374472,0.1267687887097857,0.803384881847597
1402-01-28,2289640,2269280,2274130,1.8841061494511548,3.4624066973879204,0.053713545109734584,0.33462264695047317
1402-01-30,2329680,2319350,2326510,1.9788041303715442,3.0558777681556712,0.05026148922022,-0.40652892923224915
1402-02-04,2326490,2315030,2325510,1.985220417261088,2.151705770125095,0.0032425073260480275,-0.9041719980305762
1402-02-05,2378220,2335770,2335770,2.100270610174613,3.1442951751898063,0.05795335969406068,0.9925894050647113
1402-02-06,2367950,2352200,2365810,2.0906448210332473,3.46408175780477,-0.004583118525172125,0.3197865826149635
1402-02-18,2383450,2314400,2383450,1.9523753332513358,1.5595066925612648,-0.06613724454332481,-1.904575065243505
1402-02-20,2334350,2277710,2318530,1.8526524838604819,3.378930063071545,-0.051077704011340486,1.81942337051028
1402-02-23,2268270,2211920,2268270,1.6795703594605884,3.030720798751664,-0.0934239561427257,-0.34820926431988086
1402-02-24,2285900,2229440,2229440,1.8749124609516519,2.9910702775336464,0.1163048040177368,-0.0396505212180176
1402-02-25,2301840,2290620,2298770,1.9169702567596054,2.139669214446475,0.022431871718750163,-0.8514010630871716
1402-02-27,2321340,2302090,2302090,1.9712029637345034,1.4680080152460637,0.02829084425471029,-0.6716611992004111
1402-02-30,2328860,2297980,2327920,1.9077466745050051,1.7864888107380672,-0.032191656768452925,0.3184807954920035
1402-02-31,2302760,2290740,2296520,1.920573813055893,0.9656218252697655,0.006723711655383102,-0.8208669854683017
1402-03-01,2319880,2308720,2308720,1.9635121158321702,1.8221232201861255,0.022357017722717254,0.85650139491636
1402-03-02,2337110,2321980,2321980,1.9969197459605736,1.4002918840414704,0.01701422153651677,-0.42183133614465507
1402-03-03,2352200,2345960,2348570,2.0381432342398997,1.355088622567609,0.020643537810026702,-0.045203261473861334
1402-03-06,2342460,2311220,2342460,1.9437170147294864,1.0589877707338045,-0.046329530684642184,-0.29610085183380463
1402-03-07,2308400,2255260,2308400,1.7963978719953593,1.5104516414958484,-0.07579248502623726,0.451463870762044
1402-03-08,2275470,2260400,2260400,1.846353054377228,0.6203032004930489,0.02780852903504094,-0.8901484410027996
